relation_id,source_node_id,source_node_type,source_source_id,target_node_id,target_node_type,target_source_id,relation_type,description,target_citation,target_resolution,source_reference,candidate_confidence,review_status,reviewer_id
REL_00140,SHL_SONGBEN_0142,clause,SHSRC0033,SHL_SONGBEN_0143,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00141,SHL_SONGBEN_0143,clause,SHSRC0033,SHL_SONGBEN_0144,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00142,SHL_SONGBEN_0144,clause,SHSRC0033,SHL_SONGBEN_0145,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00143,SHL_SONGBEN_0145,clause,SHSRC0033,SHL_SONGBEN_0146,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00144,SHL_SONGBEN_0146,clause,SHSRC0033,SHL_SONGBEN_0147,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00145,SHL_SONGBEN_0147,clause,SHSRC0033,SHL_SONGBEN_0148,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00146,SHL_SONGBEN_0148,clause,SHSRC0033,SHL_SONGBEN_0149,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00147,SHL_SONGBEN_0149,clause,SHSRC0033,SHL_SONGBEN_0150,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00148,SHL_SONGBEN_0150,clause,SHSRC0033,SHL_SONGBEN_0151,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00149,SHL_SONGBEN_0151,clause,SHSRC0033,SHL_SONGBEN_0152,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00150,SHL_SONGBEN_0152,clause,SHSRC0033,SHL_SONGBEN_0153,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00151,SHL_SONGBEN_0153,clause,SHSRC0033,SHL_SONGBEN_0154,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00152,SHL_SONGBEN_0154,clause,SHSRC0033,SHL_SONGBEN_0155,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00153,SHL_SONGBEN_0155,clause,SHSRC0033,SHL_SONGBEN_0156,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00154,SHL_SONGBEN_0156,clause,SHSRC0033,SHL_SONGBEN_0157,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00155,SHL_SONGBEN_0157,clause,SHSRC0033,SHL_SONGBEN_0158,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00156,SHL_SONGBEN_0158,clause,SHSRC0033,SHL_SONGBEN_0159,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00157,SHL_SONGBEN_0159,clause,SHSRC0033,SHL_SONGBEN_0160,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00158,SHL_SONGBEN_0160,clause,SHSRC0033,SHL_SONGBEN_0161,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00159,SHL_SONGBEN_0161,clause,SHSRC0033,SHL_SONGBEN_0162,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00160,SHL_SONGBEN_0162,clause,SHSRC0033,SHL_SONGBEN_0163,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00161,SHL_SONGBEN_0163,clause,SHSRC0033,SHL_SONGBEN_0164,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00162,SHL_SONGBEN_0164,clause,SHSRC0033,SHL_SONGBEN_0165,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00163,SHL_SONGBEN_0165,clause,SHSRC0033,SHL_SONGBEN_0166,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00164,SHL_SONGBEN_0166,clause,SHSRC0033,SHL_SONGBEN_0167,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00165,SHL_SONGBEN_0167,clause,SHSRC0033,SHL_SONGBEN_0168,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00166,SHL_SONGBEN_0168,clause,SHSRC0033,SHL_SONGBEN_0169,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00167,SHL_SONGBEN_0169,clause,SHSRC0033,SHL_SONGBEN_0170,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00168,SHL_SONGBEN_0170,clause,SHSRC0033,SHL_SONGBEN_0171,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00169,SHL_SONGBEN_0171,clause,SHSRC0033,SHL_SONGBEN_0172,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00170,SHL_SONGBEN_0172,clause,SHSRC0033,SHL_SONGBEN_0173,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00171,SHL_SONGBEN_0173,clause,SHSRC0033,SHL_SONGBEN_0174,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00172,SHL_SONGBEN_0174,clause,SHSRC0033,SHL_SONGBEN_0175,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00173,SHL_SONGBEN_0175,clause,SHSRC0033,SHL_SONGBEN_0176,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00174,SHL_SONGBEN_0176,clause,SHSRC0033,SHL_SONGBEN_0177,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00175,SHL_SONGBEN_0177,clause,SHSRC0033,SHL_SONGBEN_0178,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00176,SHL_SONGBEN_0179,clause,SHSRC0033,SHL_SONGBEN_0180,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00177,SHL_SONGBEN_0180,clause,SHSRC0033,SHL_SONGBEN_0181,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00178,SHL_SONGBEN_0181,clause,SHSRC0033,SHL_SONGBEN_0182,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00179,SHL_SONGBEN_0182,clause,SHSRC0033,SHL_SONGBEN_0183,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00180,SHL_SONGBEN_0183,clause,SHSRC0033,SHL_SONGBEN_0184,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00181,SHL_SONGBEN_0184,clause,SHSRC0033,SHL_SONGBEN_0185,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00182,SHL_SONGBEN_0185,clause,SHSRC0033,SHL_SONGBEN_0186,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00183,SHL_SONGBEN_0186,clause,SHSRC0033,SHL_SONGBEN_0187,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00184,SHL_SONGBEN_0187,clause,SHSRC0033,SHL_SONGBEN_0188,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00185,SHL_SONGBEN_0188,clause,SHSRC0033,SHL_SONGBEN_0189,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00186,SHL_SONGBEN_0189,clause,SHSRC0033,SHL_SONGBEN_0190,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00187,SHL_SONGBEN_0190,clause,SHSRC0033,SHL_SONGBEN_0191,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00188,SHL_SONGBEN_0191,clause,SHSRC0033,SHL_SONGBEN_0192,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00189,SHL_SONGBEN_0192,clause,SHSRC0033,SHL_SONGBEN_0193,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00190,SHL_SONGBEN_0193,clause,SHSRC0033,SHL_SONGBEN_0194,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00191,SHL_SONGBEN_0194,clause,SHSRC0033,SHL_SONGBEN_0195,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00192,SHL_SONGBEN_0195,clause,SHSRC0033,SHL_SONGBEN_0196,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00193,SHL_SONGBEN_0196,clause,SHSRC0033,SHL_SONGBEN_0197,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00194,SHL_SONGBEN_0197,clause,SHSRC0033,SHL_SONGBEN_0198,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00195,SHL_SONGBEN_0198,clause,SHSRC0033,SHL_SONGBEN_0199,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00196,SHL_SONGBEN_0199,clause,SHSRC0033,SHL_SONGBEN_0200,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00197,SHL_SONGBEN_0200,clause,SHSRC0033,SHL_SONGBEN_0201,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00198,SHL_SONGBEN_0201,clause,SHSRC0033,SHL_SONGBEN_0202,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00199,SHL_SONGBEN_0202,clause,SHSRC0033,SHL_SONGBEN_0203,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00200,SHL_SONGBEN_0203,clause,SHSRC0033,SHL_SONGBEN_0204,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00201,SHL_SONGBEN_0204,clause,SHSRC0033,SHL_SONGBEN_0205,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00202,SHL_SONGBEN_0205,clause,SHSRC0033,SHL_SONGBEN_0206,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00203,SHL_SONGBEN_0206,clause,SHSRC0033,SHL_SONGBEN_0207,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00204,SHL_SONGBEN_0207,clause,SHSRC0033,SHL_SONGBEN_0208,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00205,SHL_SONGBEN_0208,clause,SHSRC0033,SHL_SONGBEN_0209,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00206,SHL_SONGBEN_0209,clause,SHSRC0033,SHL_SONGBEN_0210,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00207,SHL_SONGBEN_0210,clause,SHSRC0033,SHL_SONGBEN_0211,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00208,SHL_SONGBEN_0211,clause,SHSRC0033,SHL_SONGBEN_0212,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00209,SHL_SONGBEN_0212,clause,SHSRC0033,SHL_SONGBEN_0213,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00210,SHL_SONGBEN_0213,clause,SHSRC0033,SHL_SONGBEN_0214,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00211,SHL_SONGBEN_0214,clause,SHSRC0033,SHL_SONGBEN_0215,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00212,SHL_SONGBEN_0215,clause,SHSRC0033,SHL_SONGBEN_0216,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00213,SHL_SONGBEN_0216,clause,SHSRC0033,SHL_SONGBEN_0217,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00214,SHL_SONGBEN_0217,clause,SHSRC0033,SHL_SONGBEN_0218,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00215,SHL_SONGBEN_0218,clause,SHSRC0033,SHL_SONGBEN_0219,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00216,SHL_SONGBEN_0219,clause,SHSRC0033,SHL_SONGBEN_0220,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00217,SHL_SONGBEN_0220,clause,SHSRC0033,SHL_SONGBEN_0221,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00218,SHL_SONGBEN_0221,clause,SHSRC0033,SHL_SONGBEN_0222,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00219,SHL_SONGBEN_0222,clause,SHSRC0033,SHL_SONGBEN_0223,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00220,SHL_SONGBEN_0223,clause,SHSRC0033,SHL_SONGBEN_0224,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00221,SHL_SONGBEN_0224,clause,SHSRC0033,SHL_SONGBEN_0225,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00222,SHL_SONGBEN_0225,clause,SHSRC0033,SHL_SONGBEN_0226,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00223,SHL_SONGBEN_0226,clause,SHSRC0033,SHL_SONGBEN_0227,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00224,SHL_SONGBEN_0227,clause,SHSRC0033,SHL_SONGBEN_0228,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00225,SHL_SONGBEN_0228,clause,SHSRC0033,SHL_SONGBEN_0229,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00226,SHL_SONGBEN_0229,clause,SHSRC0033,SHL_SONGBEN_0230,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00227,SHL_SONGBEN_0230,clause,SHSRC0033,SHL_SONGBEN_0231,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00228,SHL_SONGBEN_0231,clause,SHSRC0033,SHL_SONGBEN_0232,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00229,SHL_SONGBEN_0232,clause,SHSRC0033,SHL_SONGBEN_0233,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00230,SHL_SONGBEN_0233,clause,SHSRC0033,SHL_SONGBEN_0234,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00231,SHL_SONGBEN_0234,clause,SHSRC0033,SHL_SONGBEN_0235,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00232,SHL_SONGBEN_0235,clause,SHSRC0033,SHL_SONGBEN_0236,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00233,SHL_SONGBEN_0236,clause,SHSRC0033,SHL_SONGBEN_0237,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00234,SHL_SONGBEN_0237,clause,SHSRC0033,SHL_SONGBEN_0238,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00235,SHL_SONGBEN_0238,clause,SHSRC0033,SHL_SONGBEN_0239,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00236,SHL_SONGBEN_0239,clause,SHSRC0033,SHL_SONGBEN_0240,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00237,SHL_SONGBEN_0240,clause,SHSRC0033,SHL_SONGBEN_0241,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00238,SHL_SONGBEN_0241,clause,SHSRC0033,SHL_SONGBEN_0242,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00239,SHL_SONGBEN_0242,clause,SHSRC0033,SHL_SONGBEN_0243,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00240,SHL_SONGBEN_0243,clause,SHSRC0033,SHL_SONGBEN_0244,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00241,SHL_SONGBEN_0244,clause,SHSRC0033,SHL_SONGBEN_0245,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00242,SHL_SONGBEN_0245,clause,SHSRC0033,SHL_SONGBEN_0246,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00243,SHL_SONGBEN_0246,clause,SHSRC0033,SHL_SONGBEN_0247,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00244,SHL_SONGBEN_0247,clause,SHSRC0033,SHL_SONGBEN_0248,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00245,SHL_SONGBEN_0248,clause,SHSRC0033,SHL_SONGBEN_0249,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00246,SHL_SONGBEN_0249,clause,SHSRC0033,SHL_SONGBEN_0250,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00247,SHL_SONGBEN_0250,clause,SHSRC0033,SHL_SONGBEN_0251,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00248,SHL_SONGBEN_0251,clause,SHSRC0033,SHL_SONGBEN_0252,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00249,SHL_SONGBEN_0252,clause,SHSRC0033,SHL_SONGBEN_0253,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00250,SHL_SONGBEN_0253,clause,SHSRC0033,SHL_SONGBEN_0254,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00251,SHL_SONGBEN_0254,clause,SHSRC0033,SHL_SONGBEN_0255,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00252,SHL_SONGBEN_0255,clause,SHSRC0033,SHL_SONGBEN_0256,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00253,SHL_SONGBEN_0256,clause,SHSRC0033,SHL_SONGBEN_0257,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00254,SHL_SONGBEN_0257,clause,SHSRC0033,SHL_SONGBEN_0258,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00255,SHL_SONGBEN_0258,clause,SHSRC0033,SHL_SONGBEN_0259,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00256,SHL_SONGBEN_0259,clause,SHSRC0033,SHL_SONGBEN_0260,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00257,SHL_SONGBEN_0260,clause,SHSRC0033,SHL_SONGBEN_0261,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00258,SHL_SONGBEN_0261,clause,SHSRC0033,SHL_SONGBEN_0262,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00259,SHL_SONGBEN_0263,clause,SHSRC0033,SHL_SONGBEN_0264,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00260,SHL_SONGBEN_0264,clause,SHSRC0033,SHL_SONGBEN_0265,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00261,SHL_SONGBEN_0265,clause,SHSRC0033,SHL_SONGBEN_0266,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00262,SHL_SONGBEN_0266,clause,SHSRC0033,SHL_SONGBEN_0267,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00263,SHL_SONGBEN_0267,clause,SHSRC0033,SHL_SONGBEN_0268,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00264,SHL_SONGBEN_0268,clause,SHSRC0033,SHL_SONGBEN_0269,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00265,SHL_SONGBEN_0269,clause,SHSRC0033,SHL_SONGBEN_0270,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00266,SHL_SONGBEN_0270,clause,SHSRC0033,SHL_SONGBEN_0271,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00267,SHL_SONGBEN_0271,clause,SHSRC0033,SHL_SONGBEN_0272,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00268,SHL_SONGBEN_0273,clause,SHSRC0033,SHL_SONGBEN_0274,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00269,SHL_SONGBEN_0274,clause,SHSRC0033,SHL_SONGBEN_0275,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00270,SHL_SONGBEN_0275,clause,SHSRC0033,SHL_SONGBEN_0276,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00271,SHL_SONGBEN_0276,clause,SHSRC0033,SHL_SONGBEN_0277,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
REL_00272,SHL_SONGBEN_0277,clause,SHSRC0033,SHL_SONGBEN_0278,clause,SHSRC0033,sequence,同篇相鄰條文（並列/遞進語境）,,direct_clause_id,{},0.7,pending,
