variant_id,source_id,clause_id,base_version,variant_version,variant_book,base_text,variant_text,similarity,notable_differences,candidate_confidence,candidate_source_level,manual_status,review_status,reviewer_id,source_resolution
VR_GUIBEN_0061,SHSRC0050,SHL_SONGBEN_0064,songben,guiben,傷寒雜病論_桂本,發汗過多，其人叉手自冒心，心下悸，欲得按者，桂枝甘草湯主之。,"7.33
發汗過多，其人叉手自冒心、心下悸欲得按者，桂枝甘草湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0062,SHSRC0050,SHL_SONGBEN_0065,songben,guiben,傷寒雜病論_桂本,發汗後，其人臍下悸者，欲作奔豚，茯苓桂枝甘草大棗湯主之。,"7.34
發汗後，其人臍下悸者，欲作奔豚也，茯苓桂枝甘草大棗湯主之。",0.936,"[""傷寒雜病論_桂本獨有用字：\n.347也""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0063,SHSRC0050,SHL_SONGBEN_0066,songben,guiben,傷寒雜病論_桂本,發汗後，腹脹滿者，厚朴生薑半夏甘草人參湯主之。,"7.37
發汗後，腹脹滿者，厚朴生薑半夏甘草人參湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0064,SHSRC0050,SHL_SONGBEN_0067,songben,guiben,傷寒雜病論_桂本,傷寒，若吐若下後，心下逆滿，氣上衝胸，起則頭眩，脈沉緊，發汗則動經，身為振振搖者，茯苓桂枝白朮甘草湯主之。,"7.38
傷寒，若吐、若下後，心下逆滿，氣上衝胸，起則頭眩，脈沉緊，發汗則動經，身為振振搖者，茯苓桂枝白朮甘草湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0065,SHSRC0050,SHL_SONGBEN_0068,songben,guiben,傷寒雜病論_桂本,發汗，病不解，反惡寒者，虛故也，芍藥甘草附子湯主之。,"7.39
發汗病不解，反惡寒者，虛故也，芍藥甘草附子湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0066,SHSRC0050,SHL_SONGBEN_0069,songben,guiben,傷寒雜病論_桂本,發汗，若下之，病仍不解，煩躁者，茯苓四逆湯主之。,"7.40
發汗，若下之，病仍不解，煩躁者，茯苓四逆湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0067,SHSRC0050,SHL_SONGBEN_0070,songben,guiben,傷寒雜病論_桂本,發汗後惡寒者，虛故也。不惡寒但熱者，實也。當和胃氣，與調胃承氣湯。,"7.41
發汗後，惡寒者，虛故也；不惡寒，但熱者，實也，當和胃氣，與調胃承氣湯。（方見上卷）",0.926,"[""傷寒雜病論_桂本獨有用字：\n.147上卷方見（）；""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0068,SHSRC0050,SHL_SONGBEN_0071,songben,guiben,傷寒雜病論_桂本,太陽病，發汗後，大汗出，胃中乾，煩躁不得眠，欲得飲水者，少少與飲之，令胃氣和則愈。若脈浮，小便不利，微熱消渴者，五苓散主之。,"7.42
太陽病，發汗後，大汗出，胃中乾，煩躁不得眠，欲得飲水，少少與之，令胃氣和則愈。若脈浮，小便不利，微熱，消渴者，五苓散主之。",0.938,"[""傷寒雜病論_桂本獨有用字：\n.247""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0069,SHSRC0050,SHL_SONGBEN_0072,songben,guiben,傷寒雜病論_桂本,發汗已，脈浮數，煩渴者，五苓散主之。,"7.43
太陽病，發汗已，脈浮弦，煩渴者，五苓散主之。（方見前）",0.688,"[""宋本獨有用字：數"", ""傷寒雜病論_桂本獨有用字：\n.347前太弦方病見陽（）""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0070,SHSRC0050,SHL_SONGBEN_0073,songben,guiben,傷寒雜病論_桂本,傷寒汗出而渴者，五苓散主之；不渴者，茯苓甘草湯主之。,"7.44
傷寒，汗出而渴，小便不利者，五苓散主之；不渴者，茯苓甘草湯主之。",0.884,"[""傷寒雜病論_桂本獨有用字：\n.47便利小""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0071,SHSRC0050,SHL_SONGBEN_0074,songben,guiben,傷寒雜病論_桂本,中風發熱，六七日不解而煩，有表裏證，渴欲飲水，水入則吐者，名曰水逆，五苓散主之。,"7.45
中風發熱，六七日不解而煩，有表裏證，渴欲飲水，水入則吐者，名曰水逆。五苓散主之。（方見上）",0.955,"[""傷寒雜病論_桂本獨有用字：\n.457上方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0072,SHSRC0050,SHL_SONGBEN_0076,songben,guiben,傷寒雜病論_桂本,發汗後，水藥不得入口，爲逆；若更發汗，必吐下不止。發汗吐下後，虛煩不得眠，若劇者，必反復顛倒，心中懊憹，梔子豉湯主之。若少氣者，梔子甘草豉湯主之；若嘔者，梔子生薑豉湯主之。,"7.49
發汗後及吐下後，虛煩不得眠，若劇者，必反覆顛倒，心中懊憹。梔子乾薑湯主之。若少氣者，梔子甘草豉湯主之。若嘔者，梔子生薑豉湯主之。",0.74,"[""宋本獨有用字：入口復更止水爲藥逆；"", ""傷寒雜病論_桂本獨有用字：\n.479乾及覆""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0073,SHSRC0050,SHL_SONGBEN_0077,songben,guiben,傷寒雜病論_桂本,發汗，若下之，而煩熱，胸中窒者，梔子豉湯主之。,"7.50
發汗若下之，而煩熱、胸中窒者，梔子豉湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0074,SHSRC0050,SHL_SONGBEN_0078,songben,guiben,傷寒雜病論_桂本,傷寒五六日，大下之後，身熱不去，心中結痛者，未欲解也，梔子豉湯主之。,"7.51
傷寒五六日，大下之後，身熱不去、心中結痛者，未欲解也，梔子豉湯主之。（方見上）",0.947,"[""傷寒雜病論_桂本獨有用字：\n.157、上方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0075,SHSRC0050,SHL_SONGBEN_0079,songben,guiben,傷寒雜病論_桂本,傷寒下後，心煩腹滿，臥起不安者，梔子厚朴湯主之。,"7.52
傷寒下後，心煩腹滿，臥起不安者，梔子厚朴枳實湯主之。",0.9,"[""傷寒雜病論_桂本獨有用字：\n.257實枳""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0076,SHSRC0050,SHL_SONGBEN_0080,songben,guiben,傷寒雜病論_桂本,傷寒，醫以丸藥大下之，身熱不去，微煩者，梔子乾薑湯主之。,"7.53
傷寒，醫以丸藥大下之，身熱不去，微煩者，梔子乾薑湯主之。（方見上）",0.936,"[""傷寒雜病論_桂本獨有用字：\n.357上方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0077,SHSRC0050,SHL_SONGBEN_0081,songben,guiben,傷寒雜病論_桂本,凡用梔子湯，病人舊微溏者，不可與服之。,"7.54
凡用梔子湯，若病人大便舊微溏者，不可與之。",0.688,"[""宋本獨有用字：服"", ""傷寒雜病論_桂本獨有用字：\n.457便大若""]",bronze,variant_text,,pending,,text_match
VR_GUIBEN_0078,SHSRC0050,SHL_SONGBEN_0082,songben,guiben,傷寒雜病論_桂本,太陽病發汗，汗出不解，其人仍發熱，心下悸，頭眩，身瞤動，振振欲擗地者，真武湯主之。,"7.55
太陽病發汗，汗出不解，其人仍發熱，心下悸，頭眩，身瞤動，振振欲擗地者，真武湯主之。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0079,SHSRC0050,SHL_SONGBEN_0083,songben,guiben,傷寒雜病論_桂本,咽喉乾燥者，不可發汗。,"7.56
咽喉乾燥者，不可發汗。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0080,SHSRC0050,SHL_SONGBEN_0084,songben,guiben,傷寒雜病論_桂本,淋家，不可發汗，發汗必便血。,"7.57
淋家不可發汗，發汗必便血。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0081,SHSRC0050,SHL_SONGBEN_0085,songben,guiben,傷寒雜病論_桂本,瘡家，雖身疼痛，不可發汗，汗出則痙。,"7.58
瘡家雖身疼痛，不可發汗。汗出則痙。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0082,SHSRC0050,SHL_SONGBEN_0086,songben,guiben,傷寒雜病論_桂本,衄家，不可發汗，汗出必額上陷，脈急緊，直視不能眴，不得眠。,"7.59
衄家不可發汗，汗出必額上陷，脈當緊，直視不能眴，不得眠。",0.909,"[""宋本獨有用字：急"", ""傷寒雜病論_桂本獨有用字：\n.579當""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0083,SHSRC0050,SHL_SONGBEN_0087,songben,guiben,傷寒雜病論_桂本,亡血家，不可發汗，發汗則寒慄而振。,"7.60
亡血家不可發汗，發汗則寒慄而振。",1.0,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0084,SHSRC0050,SHL_SONGBEN_0088,songben,guiben,傷寒雜病論_桂本,汗家，重發汗，必恍惚心亂，小便已陰疼，與禹餘糧丸。,"7.61
汗家重發汗，必恍惚心亂，小便已陰痛，與禹餘糧丸。",0.895,"[""宋本獨有用字：疼"", ""傷寒雜病論_桂本獨有用字：\n.167痛""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0085,SHSRC0050,SHL_SONGBEN_0089,songben,guiben,傷寒雜病論_桂本,病人有寒，復發汗，胃中冷，必吐蚘。,"7.62
病人有寒，復發汗，胃中冷，必吐逆。",0.917,"[""宋本獨有用字：蚘"", ""傷寒雜病論_桂本獨有用字：\n.267逆""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0086,SHSRC0050,SHL_SONGBEN_0090,songben,guiben,傷寒雜病論_桂本,本發汗，而復下之，此為逆也；若先發汗，治不為逆。本先下之，而反汗之，為逆；若先下之，治不為逆。,"7.63
傷寒，未發汗，而復下之，此為逆也；若先發汗，治不為逆。本先下之，而反汗之，為逆；若先下之，治不為逆。",0.926,"[""傷寒雜病論_桂本獨有用字：\n.367傷寒未""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0087,SHSRC0050,SHL_SONGBEN_0091,songben,guiben,傷寒雜病論_桂本,傷寒，醫下之，續得下利清穀不止，身疼痛者，急當救裏；後身疼痛，清便自調者，急當救表。救裏宜四逆湯，救表宜桂枝湯。,"7.64
傷寒，醫下之，續得下利，清穀不止，身疼痛者，急當救裏；後身疼痛，清便自調者，急當救表。救裏宜四逆湯，救表宜桂枝湯。（方見上卷）",0.95,"[""傷寒雜病論_桂本獨有用字：\n.467上卷方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0088,SHSRC0050,SHL_SONGBEN_0093,songben,guiben,傷寒雜病論_桂本,太陽病，先下而不愈，因復發汗，以此表裏俱虛，其人因致冒。冒家汗出自愈。所以然者，汗出表和故也。裏未和，然後復下之。,"7.65
太陽病，先下而不愈，因復發汗，以此表裏俱虛，其人因致冒，冒家汗自出愈。所以然者，表和故也。裏未和，然後復下之。",0.899,"[""傷寒雜病論_桂本獨有用字：\n.567""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0089,SHSRC0050,SHL_SONGBEN_0094,songben,guiben,傷寒雜病論_桂本,太陽病未解，脈陰陽俱停，必先振慄汗出而解。但陽脈微者，先汗出而解；但陰脈微者，下之而解。若欲下之，宜調胃承氣湯。,"7.66
太陽病未解，脈陰陽俱微者，必先振慄，汗出而解。但陽脈微者，先汗出而解；若陰脈實者，下之而解。若欲下之，宜調胃承氣湯。（方見上卷）",0.854,"[""宋本獨有用字：停"", ""傷寒雜病論_桂本獨有用字：\n.67上卷實方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0090,SHSRC0050,SHL_SONGBEN_0095,songben,guiben,傷寒雜病論_桂本,太陽病，發熱汗出者，此為榮弱衛強，故使汗出。欲救邪風者，宜桂枝湯。,"7.67
太陽病，發熱汗出者，此為榮弱衛強，故使汗出。欲救邪風者，宜桂枝湯。（方見上卷）",0.926,"[""傷寒雜病論_桂本獨有用字：\n.67上卷方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0091,SHSRC0050,SHL_SONGBEN_0096,songben,guiben,傷寒雜病論_桂本,傷寒五六日，中風，往來寒熱，胸脇苦滿，嘿嘿不欲飲食，心煩喜嘔。或胸中煩而不嘔，或渴，或腹中痛，或脇下痞鞕，或心下悸、小便不利，或不渴、身有微熱，或欬者，小柴胡湯主之。,"7.68
傷寒五六日，中風，往來寒熱，胸脇苦滿，嘿嘿不欲食飲，心煩喜嘔，或胸中煩而不嘔，或渴，或腹中痛，或脇下痞鞕，或心下悸，小便不利，或不渴，身有微熱而咳者，小柴胡湯主之。",0.908,"[""宋本獨有用字：、欬"", ""傷寒雜病論_桂本獨有用字：\n.678咳""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0092,SHSRC0050,SHL_SONGBEN_0097,songben,guiben,傷寒雜病論_桂本,血弱氣盡，腠理開，邪氣因入，與正氣相搏，結於脇下，正邪分爭，往來寒熱，休作有時，嘿嘿不欲飲食，藏府相連，其痛必下，邪高痛下，故使嘔也，小柴胡湯主之。服柴胡湯已，渴者屬陽明，以法治之。,"7.69
血弱氣虛，腠理開，邪氣因入，與正氣相搏，結於脇下，正邪紛爭，往來寒熱，休作有時，嘿嘿不欲飲食；臟腑相連，其痛必下，邪高痛下，故使嘔也，小柴胡湯主之。服柴胡湯已，渴者，屬陽明也，以法治之。（方見上）",0.863,"[""宋本獨有用字：分府盡藏"", ""傷寒雜病論_桂本獨有用字：\n.679上方紛腑臟虛見（）；""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0093,SHSRC0050,SHL_SONGBEN_0098,songben,guiben,傷寒雜病論_桂本,得病六七日，脈遲浮弱，惡風寒，手足溫，醫二三下之，不能食而脇下滿痛，面目及身黃，頸項強，小便難者，與柴胡湯，後必下重。本渴飲水而嘔者，柴胡不中與也，食穀者噦。,"7.70
太陽病六七日，脈遲浮弱，惡風寒，手足溫。醫二三下之，不能食，脇下滿痛，面目及身黃，頸項強，小便難者，與柴胡湯，後必下重。本渴而飲水嘔者，柴胡不中與也；食穀者噦。",0.905,"[""宋本獨有用字：得"", ""傷寒雜病論_桂本獨有用字：\n.07太陽；""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0094,SHSRC0050,SHL_SONGBEN_0099,songben,guiben,傷寒雜病論_桂本,傷寒四五日，身熱，惡風，頸項強，脇下滿，手足溫而渴者，小柴胡湯主之。,"7.71
傷寒四五日，身熱惡風，頸項強，脇下滿，手足溫而渴者，小柴胡湯主之。（方見上）",0.945,"[""傷寒雜病論_桂本獨有用字：\n.17上方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0095,SHSRC0050,SHL_SONGBEN_0100,songben,guiben,傷寒雜病論_桂本,傷寒，陽脈濇，陰脈弦，法當腹中急痛，先與小建中湯，不差者，與小柴胡湯主之。,"7.72
傷寒，陽脈濇，陰脈弦，法當腹中急痛，先與小建中湯。不差者，與小柴胡湯。（方見上）",0.912,"[""宋本獨有用字：主之"", ""傷寒雜病論_桂本獨有用字：\n.27上方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0096,SHSRC0050,SHL_SONGBEN_0101,songben,guiben,傷寒雜病論_桂本,傷寒中風，有柴胡證，但見一證便是，不必悉具。凡柴胡湯病證而下之，若柴胡證不罷者，復與柴胡湯，必蒸蒸而振，卻復發熱汗出而解。,"7.73
傷寒與中風，有柴胡證，但見一證便是，不必悉具。凡柴胡湯病證而誤下之，若柴胡證不罷者，復與柴胡湯，必蒸蒸而振，卻復發熱，汗出而解。",0.936,"[""傷寒雜病論_桂本獨有用字：\n.37誤""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0097,SHSRC0050,SHL_SONGBEN_0102,songben,guiben,傷寒雜病論_桂本,傷寒二三日，心中悸而煩者，小建中湯主之。,"7.74
傷寒二三日，心中悸而煩者，小建中湯主之。（方見上）",0.914,"[""傷寒雜病論_桂本獨有用字：\n.47上方見（）""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0098,SHSRC0050,SHL_SONGBEN_0103,songben,guiben,傷寒雜病論_桂本,太陽病，過經十餘日，反二三下之。後四五日，柴胡證仍在者，先與小柴胡湯；嘔不止，心下急，鬱鬱微煩者，為未解也，與大柴胡湯下之則愈。,"7.75
太陽病，過經十餘日，反二三下之，後四五日，柴胡證仍在者，先與小柴胡。嘔不止，心下急，鬱鬱微煩者，為未解也，與大柴胡湯下之則愈。",0.979,[],silver,variant_text,,pending,,text_match
VR_GUIBEN_0099,SHSRC0050,SHL_SONGBEN_0104,songben,guiben,傷寒雜病論_桂本,傷寒十三日不解，胸脇滿而嘔，日晡所發潮熱，已而微利。此本柴胡證，下之以不得利，今反利者，知醫以丸藥下之，此非其治也。潮熱者，實也。先宜服小柴胡湯以解外，後以柴胡加芒硝湯主之。,"7.76
傷寒十三日不解，胸脇滿而嘔，日晡所發潮熱，已而微利，此本柴胡證，下之以不得利，今反利者，知醫以丸藥下之，非其治也。潮熱者，實也，宜先服小柴胡湯以解外，後以柴胡加芒硝湯主之。",0.934,"[""傷寒雜病論_桂本獨有用字：\n.67""]",silver,variant_text,,pending,,text_match
VR_GUIBEN_0100,SHSRC0050,SHL_SONGBEN_0105,songben,guiben,傷寒雜病論_桂本,傷寒十三日，過經，譫語者，以有熱也，當以湯下之。若小便利者，大便當鞕，而反下利，脈調和者，知醫以丸藥下之，非其治也。若自下利者，脈當微厥，今反和者，此為內實也，調胃承氣湯主之。,"7.77
傷寒十三日，過經，讝語者，以有熱也，當以湯下之。若小便利者，大便當鞕，而反下利，知醫以丸藥下之，非其治也。若自下利者，脈當微厥，今反和者，此為內實也，調胃承氣湯主之。（方見上卷）",0.904,"[""宋本獨有用字：譫"", ""傷寒雜病論_桂本獨有用字：\n.7上卷方見讝（）""]",silver,variant_text,,pending,,text_match
