clause_id,source_id,book_title,version,canonical_clause_no,chapter,six_channel,text_type,clause_layer,original_text,normalized_text,contains_formula,formula_names,formula_blocks,symptoms,negated_findings,pulse,disease_patterns,therapy_terms,contraindication_terms,mistreatment_terms,transformation_terms,prognosis_terms,herbs,time_course,collation_notes,logic_words,sha256,review_status,reviewer_id,source_resolution
SHL_SONGBEN_0027,SHSRC0033,傷寒論（宋本）,songben,27.0,辨太陽病脈證並治上,太陽病,original_clause,A,太陽病，發熱惡寒，熱多寒少，脈微弱者，此無陽也，不可發汗，宜桂枝二越婢一湯。,太陽病，發熱惡寒，熱多寒少，脈微弱者，此無陽也，不可發汗，宜桂枝二越婢一湯。,True,"[""桂枝二越婢一湯""]","[{""formula_name"": ""桂枝二越婢一湯"", ""composition"": [{""herb"": ""桂枝"", ""dose_processing"": ""去皮""}, {""herb"": ""芍藥"", ""dose_processing"": """"}, {""herb"": ""麻黃"", ""dose_processing"": """"}, {""herb"": ""甘草"", ""dose_processing"": ""炙，各十八銖""}, {""herb"": ""大棗"", ""dose_processing"": ""四枚，擘""}, {""herb"": ""生薑"", ""dose_processing"": ""一兩二銖，切""}, {""herb"": ""石膏"", ""dose_processing"": ""二十四銖，碎，綿裹""}], ""preparation"": ""右七味，以水五升，煮麻黃一二沸，去上沫，內諸藥，煮取二升，去滓，"", ""administration"": ""溫服一升。本云：當裁為越婢湯、桂枝湯，合之飲一升，今合為一方，桂枝二分，越婢湯一分。"", ""post_notes"": [], ""raw_text"": ""**桂枝二越婢一湯方**\n\n桂枝<l>去皮</l>　芍藥　麻黃　甘草<l>炙，各十八銖</l>　大棗<l>四枚，擘</l>　生薑<l>一兩二銖，切</l>　石膏<l>二十四銖，碎，綿裹</l>\n\n右七味，以水五升，煮麻黃一二沸，去上沫，內諸藥，煮取二升，去滓，溫服一升。本云：當裁為越婢湯、桂枝湯，合之飲一升，今合為一方，桂枝二分，越婢湯一分。""}]","[""發熱"", ""惡寒""]",[],"[""微弱""]","[""太陽病""]","[""可發汗""]","[""不可發汗""]",[],[],[],"[""大棗"", ""桂枝"", ""甘草"", ""生薑"", ""石膏"", ""芍藥"", ""麻黃""]",[],[],"[""不可"", ""宜""]",ffaa052e88f5f7dbe8debcd60cd9e6b34a69d496fbb68b6f6c66126019f71b4d,pending,,text_match_multi
SHL_SONGBEN_0028,SHSRC0033,傷寒論（宋本）,songben,28.0,辨太陽病脈證並治上,太陽病,original_clause,A,服桂枝湯，或下之，仍頭項強痛，翕翕發熱，無汗，心下滿微痛，小便不利者，桂枝去桂加茯苓白朮湯主之。,服桂枝湯，或下之，仍頭項強痛，翕翕發熱，無汗，心下滿微痛，小便不利者，桂枝去桂加茯苓白朮湯主之。,True,"[""桂枝去桂加茯苓白朮湯"", ""桂枝湯""]","[{""formula_name"": ""桂枝去桂加茯苓白朮湯"", ""composition"": [{""herb"": ""芍藥"", ""dose_processing"": ""三兩""}, {""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""生薑"", ""dose_processing"": ""三兩，切""}, {""herb"": ""白朮"", ""dose_processing"": """"}, {""herb"": ""茯苓"", ""dose_processing"": ""各三兩""}, {""herb"": ""大棗"", ""dose_processing"": ""十二枚，擘""}], ""preparation"": ""右六味，以水八升，煮取三升，去滓，"", ""administration"": ""溫服一升。小便利則愈。本云：桂枝湯，今去桂枝加茯苓、白朮。"", ""post_notes"": [], ""raw_text"": ""**桂枝去桂加茯苓白朮湯方**\n\n芍藥<l>三兩</l>　甘草<l>二兩，炙</l>　生薑<l>三兩，切</l>　白朮　茯苓<l>各三兩</l>　大棗<l>十二枚，擘</l>\n\n右六味，以水八升，煮取三升，去滓，溫服一升。小便利則愈。本云：桂枝湯，今去桂枝加茯苓、白朮。""}]","[""頭項強痛"", ""翕翕發熱"", ""無汗"", ""心下滿微痛"", ""小便不利""]",[],[],[],"[""下之""]",[],"[""下之""]",[],[],"[""大棗"", ""甘草"", ""生薑"", ""白朮"", ""芍藥"", ""茯苓""]",[],[],"[""或"", ""主之""]",31a359183d6803d9383ad8b8d249d02509439fc48a111e5ae44816e4689d937b,pending,,text_match_multi
SHL_SONGBEN_0029,SHSRC0033,傷寒論（宋本）,songben,29.0,辨太陽病脈證並治上,太陽病,original_clause,A,傷寒，脈浮，自汗出，小便數，心煩，微惡寒，腳攣急，反與桂枝欲攻其表，此誤也。得之便厥，咽中乾，煩躁吐逆者，作甘草乾薑湯與之，以復其陽。若厥愈足溫者，更作芍藥甘草湯與之，其腳即伸。若胃氣不和，譫語者，少與調胃承氣湯。若重發汗，復加燒針者，四逆湯主之。,傷寒，脈浮，自汗出，小便數，心煩，微惡寒，腳攣急，反與桂枝欲攻其表，此誤也。得之便厥，咽中乾，煩躁吐逆者，作甘草乾薑湯與之，以復其陽。若厥愈足溫者，更作芍藥甘草湯與之，其腳即伸。若胃氣不和，譫語者，少與調胃承氣湯。若重發汗，復加燒針者，四逆湯主之。,True,"[""甘草乾薑湯"", ""芍藥甘草湯"", ""調胃承氣湯"", ""四逆湯""]","[{""formula_name"": ""甘草乾薑湯"", ""composition"": [{""herb"": ""甘草"", ""dose_processing"": ""四兩，炙""}, {""herb"": ""乾薑"", ""dose_processing"": ""二兩""}], ""preparation"": ""右二味，以水三升，煮取一升五合，去滓，"", ""administration"": ""分溫再服。"", ""post_notes"": [], ""raw_text"": ""**甘草乾薑湯方**\n\n甘草<l>四兩，炙</l>　乾薑<l>二兩</l>\n\n右二味，以水三升，煮取一升五合，去滓，分溫再服。""}, {""formula_name"": ""芍藥甘草湯"", ""composition"": [{""herb"": ""芍藥"", ""dose_processing"": """"}, {""herb"": ""甘草"", ""dose_processing"": ""炙，各四兩""}], ""preparation"": ""右二味，以水三升，煮取一升五合，去滓，"", ""administration"": ""分溫再服。"", ""post_notes"": [], ""raw_text"": ""**芍藥甘草湯方**\n\n芍藥　甘草<l>炙，各四兩</l>\n\n右二味，以水三升，煮取一升五合，去滓，分溫再服。""}, {""formula_name"": ""調胃承氣湯"", ""composition"": [{""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""芒硝"", ""dose_processing"": ""半升""}, {""herb"": ""大黃"", ""dose_processing"": ""四兩，清酒洗""}], ""preparation"": ""右三味，以水三升，煮取一升，去滓，內芒硝，更上火微煮令沸，少少"", ""administration"": ""溫服之。"", ""post_notes"": [], ""raw_text"": ""**調胃承氣湯方**\n\n甘草<l>二兩，炙</l>　芒硝<l>半升</l>　大黃<l>四兩，清酒洗</l>\n\n右三味，以水三升，煮取一升，去滓，內芒硝，更上火微煮令沸，少少溫服之。""}, {""formula_name"": ""四逆湯"", ""composition"": [{""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""乾薑"", ""dose_processing"": ""一兩半""}, {""herb"": ""附子"", ""dose_processing"": ""一枚，生用，去皮，破八片""}], ""preparation"": ""右三味，以水三升，煮取一升二合，去滓，"", ""administration"": ""分溫再服。強人可大附子一枚、乾薑三兩。"", ""post_notes"": [], ""raw_text"": ""**四逆湯方**\n\n甘草<l>二兩，炙</l>　乾薑<l>一兩半</l>　附子<l>一枚，生用，去皮，破八片</l>\n\n右三味，以水三升，煮取一升二合，去滓，分溫再服。強人可大附子一枚、乾薑三兩。""}]","[""自汗出"", ""小便數"", ""心煩"", ""微惡寒"", ""腳攣急"", ""厥"", ""咽中乾"", ""煩躁"", ""譫語""]",[],"[""浮""]","[""傷寒""]","[""發汗""]",[],"[""重發汗"", ""燒針""]","[""吐逆"", ""煩躁"", ""譫語"", ""厥""]","[""愈""]","[""乾薑"", ""大黃"", ""甘草"", ""芍藥"", ""芒硝"", ""附子""]",[],[],"[""若"", ""反"", ""誤"", ""急"", ""得之"", ""主之""]",a6225855fb8c702bb5a03de3409b9271a5c10ce3b0d92ab5897e5f01eeb31da4,pending,,text_match_multi
SHL_SONGBEN_0030,SHSRC0033,傷寒論（宋本）,songben,30.0,辨太陽病脈證並治上,太陽病,original_clause,A,問曰：證象陽旦，按法治之而增劇，厥逆，咽中乾，兩脛拘急而譫語。師曰：言夜半手足當溫，兩腳當伸。後如師言。何以知此？答曰：寸口脈浮而大，浮為風，大為虛，風則生微熱，虛則兩脛攣，病形象桂枝，因加附子參其間，增桂令汗出，附子溫經，亡陽故也。厥逆，咽中乾，煩躁，陽明內結，譫語煩亂，更飲甘草乾薑湯，夜半陽氣還，兩足當熱，脛尚微拘急，重與芍藥甘草湯，爾乃脛伸。以承氣湯微溏，則止其譫語，故知病可愈。,問曰：證象陽旦，按法治之而增劇，厥逆，咽中乾，兩脛拘急而譫語。師曰：言夜半手足當溫，兩腳當伸。後如師言。何以知此？答曰：寸口脈浮而大，浮為風，大為虛，風則生微熱，虛則兩脛攣，病形象桂枝，因加附子參其間，增桂令汗出，附子溫經，亡陽故也。厥逆，咽中乾，煩躁，陽明內結，譫語煩亂，更飲甘草乾薑湯，夜半陽氣還，兩足當熱，脛尚微拘急，重與芍藥甘草湯，爾乃脛伸。以承氣湯微溏，則止其譫語，故知病可愈。,True,"[""甘草乾薑湯"", ""芍藥甘草湯""]",[],"[""厥逆"", ""咽中乾"", ""譫語"", ""微熱"", ""汗出"", ""煩躁""]",[],"[""浮"", ""浮大""]",[],"[""當溫""]",[],[],"[""亡陽"", ""厥逆"", ""煩躁"", ""譫語"", ""厥""]","[""愈""]",[],[],[],"[""急""]",caf39e27dd935eb69931a35b598b7b175f73c08a0cb78b62c7a923808069c99b,pending,,text_match_multi
SHL_SONGBEN_0031,SHSRC0033,傷寒論（宋本）,songben,31.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽病，項背強几几，無汗惡風，葛根湯主之。,太陽病，項背強几几，無汗惡風，葛根湯主之。,True,"[""葛根湯""]","[{""formula_name"": ""葛根湯"", ""composition"": [{""herb"": ""葛根"", ""dose_processing"": ""四兩""}, {""herb"": ""麻黃"", ""dose_processing"": ""三兩，去節""}, {""herb"": ""桂枝"", ""dose_processing"": ""二兩，去皮""}, {""herb"": ""生薑"", ""dose_processing"": ""三兩，切""}, {""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""芍藥"", ""dose_processing"": ""二兩""}, {""herb"": ""大棗"", ""dose_processing"": ""十二枚，擘""}], ""preparation"": ""右七味，以水一斗，先煮麻黃、葛根，減二升，去白沫，內諸藥，煮取三升，去滓，"", ""administration"": ""溫服一升。覆取微似汗。餘如桂枝法將息及禁忌，諸湯皆仿此。"", ""post_notes"": [], ""raw_text"": ""**葛根湯方**\n\n葛根<l>四兩</l>　麻黃<l>三兩，去節</l>　桂枝<l>二兩，去皮</l>　生薑<l>三兩，切</l>　甘草<l>二兩，炙</l>　芍藥<l>二兩</l>　大棗<l>十二枚，擘</l>\n\n右七味，以水一斗，先煮麻黃、葛根，減二升，去白沫，內諸藥，煮取三升，去滓，溫服一升。覆取微似汗。餘如桂枝法將息及禁忌，諸湯皆仿此。""}]","[""項背強几几"", ""無汗"", ""惡風""]",[],[],"[""太陽病""]",[],[],[],[],[],"[""大棗"", ""桂枝"", ""甘草"", ""生薑"", ""芍藥"", ""葛根"", ""麻黃""]",[],[],"[""主之""]",6ff2141d8a2f2e3b7e08fd584f49581d0dffb3f0e67f784cc0663c5bfb2feea4,pending,,text_match_multi
SHL_SONGBEN_0032,SHSRC0033,傷寒論（宋本）,songben,32.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽與陽明合病者，必自下利，葛根湯主之。,太陽與陽明合病者，必自下利，葛根湯主之。,True,"[""葛根湯""]",[],"[""自下利""]",[],[],"[""太陽與陽明合病""]",[],[],[],[],[],[],[],[],"[""必"", ""主之""]",ae5c5c1e4f3b2887c3bfcce0b2515a4619e5aed2c36cfb0fbafd0640e9fb53f9,pending,,text_match_multi
SHL_SONGBEN_0033,SHSRC0033,傷寒論（宋本）,songben,33.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽與陽明合病，不下利，但嘔者，葛根加半夏湯主之。,太陽與陽明合病，不下利，但嘔者，葛根加半夏湯主之。,True,"[""葛根加半夏湯""]","[{""formula_name"": ""葛根加半夏湯"", ""composition"": [{""herb"": ""葛根"", ""dose_processing"": ""四兩""}, {""herb"": ""麻黃"", ""dose_processing"": ""三兩，去節""}, {""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""芍藥"", ""dose_processing"": ""二兩""}, {""herb"": ""桂枝"", ""dose_processing"": ""二兩，去皮""}, {""herb"": ""生薑"", ""dose_processing"": ""二兩，切""}, {""herb"": ""半夏"", ""dose_processing"": ""半升，洗""}, {""herb"": ""大棗"", ""dose_processing"": ""十二枚，擘""}], ""preparation"": ""右八味，以水一斗，先煮葛根、麻黃，減二升，去白沫，內諸藥，煮取三升，去滓，"", ""administration"": ""溫服一升。覆取微似汗。"", ""post_notes"": [], ""raw_text"": ""**葛根加半夏湯方**\n\n葛根<l>四兩</l>　麻黃<l>三兩，去節</l>　甘草<l>二兩，炙</l>　芍藥<l>二兩</l>　桂枝<l>二兩，去皮</l>　生薑<l>二兩，切</l>　半夏<l>半升，洗</l>　大棗<l>十二枚，擘</l>\n\n右八味，以水一斗，先煮葛根、麻黃，減二升，去白沫，內諸藥，煮取三升，去滓，溫服一升。覆取微似汗。""}]","[""嘔""]","[""不下利""]",[],"[""太陽與陽明合病""]",[],[],[],[],[],"[""半夏"", ""大棗"", ""桂枝"", ""甘草"", ""生薑"", ""芍藥"", ""葛根"", ""麻黃""]",[],[],"[""但"", ""主之""]",13db629cc5cd6fa798eb19cab1e1aacc2f3caf608fc136dc7db0d0fa641a6a72,pending,,text_match_multi
SHL_SONGBEN_0034,SHSRC0033,傷寒論（宋本）,songben,34.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽病，桂枝證，醫反下之，利遂不止。脈促者，表未解也。喘而汗出者，葛根黃芩黃連湯主之。,太陽病，桂枝證，醫反下之，利遂不止。脈促者，表未解也。喘而汗出者，葛根黃芩黃連湯主之。,True,"[""葛根黃芩黃連湯""]","[{""formula_name"": ""葛根黃芩黃連湯"", ""composition"": [{""herb"": ""葛根"", ""dose_processing"": ""半斤""}, {""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""黃芩"", ""dose_processing"": ""三兩""}, {""herb"": ""黃連"", ""dose_processing"": ""三兩""}], ""preparation"": ""右四味，以水八升，先煮葛根，減二升，內諸藥，煮取二升，去滓，"", ""administration"": ""分溫再服。"", ""post_notes"": [], ""raw_text"": ""**葛根黃芩黃連湯方**\n\n葛根<l>半斤</l>　甘草<l>二兩，炙</l>　黃芩<l>三兩</l>　黃連<l>三兩</l>\n\n右四味，以水八升，先煮葛根，減二升，內諸藥，煮取二升，去滓，分溫再服。""}]","[""喘而汗出""]",[],"[""促""]","[""太陽病""]","[""下之""]",[],"[""醫反下之""]","[""利遂不止""]","[""解""]","[""甘草"", ""葛根"", ""黃芩"", ""黃連""]",[],[],"[""反"", ""主之""]",00d3b2ea9151068d6f25a3cf51f3968f056099ac629cba1b3c01b5664f8986b2,pending,,text_match_multi
SHL_SONGBEN_0035,SHSRC0033,傷寒論（宋本）,songben,35.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯主之。,太陽病，頭痛，發熱，身疼，腰痛，骨節疼痛，惡風，無汗而喘者，麻黃湯主之。,True,"[""麻黃湯""]","[{""formula_name"": ""麻黃湯"", ""composition"": [{""herb"": ""麻黃"", ""dose_processing"": ""三兩，去節""}, {""herb"": ""桂枝"", ""dose_processing"": ""二兩，去皮""}, {""herb"": ""甘草"", ""dose_processing"": ""一兩，炙""}, {""herb"": ""杏仁"", ""dose_processing"": ""七十個，去皮尖""}], ""preparation"": ""右四味，以水九升，先煮麻黃，減二升，去上沫，內諸藥，煮取二升半，去滓，"", ""administration"": ""溫服八合。覆取微似汗，不須啜粥。餘如桂枝法將息。"", ""post_notes"": [], ""raw_text"": ""**麻黃湯方**\n\n麻黃<l>三兩，去節</l>　桂枝<l>二兩，去皮</l>　甘草<l>一兩，炙</l>　杏仁<l>七十個，去皮尖</l>\n\n右四味，以水九升，先煮麻黃，減二升，去上沫，內諸藥，煮取二升半，去滓，溫服八合。覆取微似汗，不須啜粥。餘如桂枝法將息。""}]","[""頭痛"", ""發熱"", ""身疼"", ""腰痛"", ""骨節疼痛"", ""惡風"", ""無汗而喘""]",[],[],"[""太陽病""]",[],[],[],[],[],"[""杏仁"", ""桂枝"", ""甘草"", ""麻黃""]",[],[],"[""主之""]",22224df991c36ec39d2795e65bd18ba3bb210db6bed984fb9e90bd393b38faf9,pending,,text_match_multi
SHL_SONGBEN_0036,SHSRC0033,傷寒論（宋本）,songben,36.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。,太陽與陽明合病，喘而胸滿者，不可下，宜麻黃湯。,True,"[""麻黃湯""]",[],"[""喘"", ""胸滿""]",[],[],"[""太陽與陽明合病""]","[""可下""]","[""不可下""]",[],[],[],[],[],[],"[""不可"", ""宜""]",a29ee3ff7a86eb86d355737ac5c5e38c9111e3edea5cdfeb14453be28029a49b,pending,,text_match_multi
SHL_SONGBEN_0037,SHSRC0033,傷寒論（宋本）,songben,37.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽病，十日已去，脈浮細而嗜臥者，外已解也。設胸滿脇痛者，與小柴胡湯；脈但浮者，與麻黃湯。,太陽病，十日已去，脈浮細而嗜臥者，外已解也。設胸滿脇痛者，與小柴胡湯；脈但浮者，與麻黃湯。,True,"[""小柴胡湯"", ""麻黃湯""]",[],"[""嗜臥"", ""胸滿"", ""脅痛""]",[],"[""浮"", ""浮細""]","[""太陽病""]",[],[],[],[],"[""解""]",[],"[""十日""]",[],"[""但""]",78598722208db69cbe2f92d1496b95a8ef87403e7ed41bb9131be754c28e3ad0,pending,,text_match_multi
SHL_SONGBEN_0038,SHSRC0033,傷寒論（宋本）,songben,38.0,辨太陽病脈證並治中,太陽病,original_clause,A,太陽中風，脈浮緊，發熱惡寒，身疼痛，不汗出而煩躁者，大青龍湯主之。若脈微弱，汗出惡風者，不可服之，服之則厥逆，筋惕肉瞤，此為逆也。,太陽中風，脈浮緊，發熱惡寒，身疼痛，不汗出而煩躁者，大青龍湯主之。若脈微弱，汗出惡風者，不可服之，服之則厥逆，筋惕肉瞤，此為逆也。,True,"[""大青龍湯""]","[{""formula_name"": ""大青龍湯"", ""composition"": [{""herb"": ""麻黃"", ""dose_processing"": ""六兩，去節""}, {""herb"": ""桂枝"", ""dose_processing"": ""二兩，去皮""}, {""herb"": ""甘草"", ""dose_processing"": ""二兩，炙""}, {""herb"": ""杏仁"", ""dose_processing"": ""四十枚，去皮尖""}, {""herb"": ""生薑"", ""dose_processing"": ""三兩，切""}, {""herb"": ""大棗"", ""dose_processing"": ""十枚，擘""}, {""herb"": ""石膏"", ""dose_processing"": ""如雞子大，碎""}], ""preparation"": ""右七味，以水九升，先煮麻黃，減二升，去上沫，內諸藥，煮取三升，去滓，"", ""administration"": ""溫服一升，取微似汗。汗出多者，溫粉撲之。一服汗者，停後服。若復服，汗多亡陽，遂虛，惡風、煩躁、不得眠也。"", ""post_notes"": [], ""raw_text"": ""**大青龍湯方**\n\n麻黃<l>六兩，去節</l>　桂枝<l>二兩，去皮</l>　甘草<l>二兩，炙</l>　杏仁<l>四十枚，去皮尖</l>　生薑<l>三兩，切</l>　大棗<l>十枚，擘</l>　石膏<l>如雞子大，碎</l>\n\n右七味，以水九升，先煮麻黃，減二升，去上沫，內諸藥，煮取三升，去滓，溫服一升，取微似汗。汗出多者，溫粉撲之。一服汗者，停後服。若復服，汗多亡陽，遂虛，惡風、煩躁、不得眠也。""}]","[""發熱"", ""惡寒"", ""身疼痛"", ""煩躁"", ""汗出"", ""惡風"", ""厥逆"", ""筋惕肉瞤""]","[""不汗出""]","[""浮緊"", ""微弱""]","[""太陽中風""]",[],"[""不可服""]",[],"[""筋惕肉瞤"", ""厥逆"", ""煩躁"", ""厥""]",[],"[""大棗"", ""杏仁"", ""桂枝"", ""甘草"", ""生薑"", ""石膏"", ""麻黃""]",[],[],"[""不可"", ""若"", ""主之""]",737520914c4967feb47cb8a845abec1ef4c7926ddccd47a451a8b5e02ce8581e,pending,,text_match_multi
